road,one-plus-o1014,one-plus-o219,one-plus-o221,one-plus-o320,one-plus-o328,one-plus-o335,one-plus-o348,one-plus-o349,one-plus-o350,one-plus-o356,one-plus-o359,one-plus-o368,random--la124,random--la23,random--la213,random--la240,random--la315,random--la431,random--la434,random--la510,random--la635,random--la637,random--la651,random--la656,random--la658,random--la77,random--la726,random--la734,random--la910,random--la924
one-plus-o359,0.8197530864197531,0.8567901234567902,0.8,0.8049382716049382,0.908641975308642,0.9055555555555556,0.9666666666666667,0.9555555555555556,0.9604938271604938,0.8938271604938272,1.0,0.8864197530864197,0.8518518518518519,0.7950617283950617,0.8,0.8962962962962964,0.8074074074074075,0.8567901234567902,0.8296296296296296,0.817283950617284,0.8345679012345679,0.8395061728395062,0.8197530864197531,0.837037037037037,0.854320987654321,0.8111111111111111,0.8,0.8592592592592593,0.8395061728395062,0.8049382716049382
one-plus-o368,0.8296296296296296,0.8666666666666667,0.8571428571428572,0.9333333333333333,0.9333333333333333,0.9666666666666667,0.9333333333333333,0.9166666666666666,0.8962962962962964,0.962962962962963,0.8864197530864197,1.0,0.8790123456790123,0.8641975308641976,0.8246913580246914,0.8765432098765432,0.8592592592592593,0.837037037037037,0.854320987654321,0.8444444444444444,0.8469135802469137,0.854320987654321,0.8296296296296296,0.8617283950617284,0.8395061728395061,0.8444444444444444,0.8246913580246914,0.854320987654321,0.8518518518518519,0.8296296296296296
random--la124,0.8158730158730159,0.8308641975308642,0.8571428571428572,0.8666666666666667,0.8962962962962964,0.925,0.9666666666666667,0.9,0.8555555555555556,0.8839506172839506,0.8518518518518519,0.8790123456790123,1.0,0.8208333333333333,0.8081871345029239,0.8239316239316239,0.825925925925926,0.7951690821256039,0.85,0.7971014492753623,0.8236111111111111,0.8014814814814815,0.7881481481481482,0.8,0.7698412698412699,0.8555555555555556,0.8808080808080808,0.8355555555555556,0.8523809523809525,0.829059829059829
random--la23,0.7936507936507936,0.8319444444444444,0.8634920634920635,0.8,0.8271604938271605,0.9138888888888889,0.9666666666666667,0.7972222222222223,0.8377777777777777,0.8271604938271605,0.7950617283950617,0.8641975308641976,0.8208333333333333,1.0,0.8013888888888888,0.7982905982905983,0.7962962962962963,0.8180555555555555,0.837037037037037,0.851388888888889,0.8083333333333333,0.7718518518518519,0.8,0.8111111111111111,0.7761904761904762,0.9166666666666666,0.8343434343434344,0.8644444444444445,0.7984126984126985,0.8427350427350427
random--la213,0.8476190476190477,0.8444444444444444,0.8666666666666667,0.8533333333333333,0.837037037037037,0.825,0.8666666666666667,0.8388888888888889,0.8155555555555556,0.8320987654320988,0.8,0.8246913580246914,0.8081871345029239,0.8013888888888888,1.0,0.8427350427350427,0.8481481481481481,0.8222222222222222,0.8222222222222222,0.8116959064327485,0.8236111111111111,0.8266666666666667,0.8014814814814815,0.861904761904762,0.807936507936508,0.9833333333333333,0.8262626262626263,0.8355555555555556,0.8523809523809525,0.8683760683760684
random--la240,0.8324786324786325,0.8222222222222222,0.8317460317460317,0.8422222222222222,0.8617283950617284,0.8944444444444445,1.0,0.9277777777777778,0.8622222222222222,0.9135802469135803,0.8962962962962964,0.8765432098765432,0.8239316239316239,0.7982905982905983,0.8427350427350427,1.0,0.8203703703703703,0.8427350427350427,0.85,0.8547008547008548,0.8290598290598291,0.8632478632478633,0.8188034188034188,0.8051282051282052,0.7777777777777778,0.8444444444444444,0.8343434343434344,0.88,0.8205128205128205,0.8444444444444444
random--la315,0.8685185185185186,0.8351851851851853,0.8857142857142857,0.8466666666666667,0.8395061728395061,0.8416666666666667,0.9666666666666667,0.8666666666666667,0.8422222222222222,0.8395061728395061,0.8074074074074075,0.8592592592592593,0.825925925925926,0.7962962962962963,0.8481481481481481,0.8203703703703703,1.0,0.8388888888888889,0.8055555555555556,0.9074074074074074,0.8388888888888889,0.8037037037037037,0.7833333333333333,0.8203703703703704,0.825925925925926,0.8277777777777777,0.8101010101010101,0.8911111111111111,0.7962962962962963,0.8555555555555556
random--la431,0.8444444444444444,0.8271604938271605,0.8793650793650793,0.8466666666666667,0.8444444444444444,0.85,1.0,0.9083333333333333,0.8400000000000001,0.8444444444444444,0.8567901234567902,0.837037037037037,0.7951690821256039,0.8180555555555555,0.8222222222222222,0.8427350427350427,0.8388888888888889,1.0,0.9,0.8067632850241546,0.8611111111111112,0.8281481481481482,0.8103703703703704,0.826984126984127,0.8412698412698413,0.8777777777777778,0.8747474747474748,0.8755555555555555,0.8174603174603174,0.8769230769230769
random--la434,0.8148148148148148,0.837037037037037,0.8634920634920635,0.8177777777777778,0.8469135802469137,0.8694444444444445,0.9333333333333333,0.8527777777777779,0.8555555555555556,0.8765432098765432,0.8296296296296296,0.854320987654321,0.85,0.837037037037037,0.8222222222222222,0.85,0.8055555555555556,0.9,1.0,0.8388888888888889,0.8740740740740741,0.8277777777777778,0.837037037037037,0.8222222222222223,0.8203703703703704,0.8666666666666667,0.8787878787878788,0.8733333333333333,0.8444444444444444,0.8055555555555556
random--la510,0.8492063492063493,0.845679012345679,0.8761904761904762,0.9,0.9037037037037037,0.8666666666666667,0.9666666666666667,0.8444444444444444,0.8422222222222222,0.8740740740740741,0.817283950617284,0.8444444444444444,0.7971014492753623,0.851388888888889,0.8116959064327485,0.8547008547008548,0.9074074074074074,0.8067632850241546,0.8388888888888889,1.0,0.8444444444444444,0.8355555555555556,0.837037037037037,0.8603174603174604,0.8126984126984127,0.8388888888888889,0.8585858585858586,0.8844444444444445,0.8412698412698413,0.8188034188034188
random--la635,0.8301587301587301,0.8430555555555556,0.8571428571428572,0.8533333333333333,0.837037037037037,0.8777777777777778,0.9666666666666667,0.875,0.8622222222222222,0.8839506172839506,0.8345679012345679,0.8469135802469137,0.8236111111111111,0.8083333333333333,0.8236111111111111,0.8290598290598291,0.8388888888888889,0.8611111111111112,0.8740740740740741,0.8444444444444444,1.0,0.8503703703703703,0.8,0.8126984126984127,0.8460317460317461,0.7944444444444445,0.8262626262626263,0.8955555555555555,0.8317460317460318,0.8547008547008548
random--la637,0.8380952380952381,0.8177777777777777,0.8698412698412699,0.8400000000000001,0.8617283950617284,0.8694444444444445,0.9666666666666667,0.875,0.8688888888888889,0.891358024691358,0.8395061728395062,0.854320987654321,0.8014814814814815,0.7718518518518519,0.8266666666666667,0.8632478632478633,0.8037037037037037,0.8281481481481482,0.8277777777777778,0.8355555555555556,0.8503703703703703,1.0,0.8355555555555556,0.8158730158730159,0.788888888888889,0.8611111111111112,0.8141414141414142,0.8155555555555556,0.8047619047619048,0.8273504273504274
random--la651,0.8222222222222222,0.8162962962962963,0.8317460317460318,0.8133333333333334,0.837037037037037,0.8777777777777778,0.9333333333333333,0.8583333333333334,0.8466666666666667,0.8320987654320988,0.8197530864197531,0.8296296296296296,0.7881481481481482,0.8,0.8014814814814815,0.8188034188034188,0.7833333333333333,0.8103703703703704,0.837037037037037,0.837037037037037,0.8,0.8355555555555556,1.0,0.7968253968253969,0.780952380952381,0.8944444444444445,0.8343434343434344,0.8644444444444445,0.8285714285714286,0.8427350427350427
random--la656,0.8634920634920635,0.853968253968254,0.8603174603174604,0.8288888888888889,0.8320987654320988,0.85,0.9333333333333333,0.8694444444444445,0.8555555555555556,0.8691358024691358,0.837037037037037,0.8617283950617284,0.8,0.8111111111111111,0.861904761904762,0.8051282051282052,0.8203703703703704,0.826984126984127,0.8222222222222223,0.8603174603174604,0.8126984126984127,0.8158730158730159,0.7968253968253969,1.0,0.8269841269841269,0.8944444444444445,0.8707070707070708,0.8755555555555555,0.807936507936508,0.7931623931623932
random--la658,0.8015873015873016,0.7920634920634921,0.8126984126984127,0.8333333333333334,0.8148148148148149,0.8194444444444444,0.9666666666666667,0.8694444444444445,0.8555555555555556,0.8469135802469137,0.854320987654321,0.8395061728395061,0.7698412698412699,0.7761904761904762,0.807936507936508,0.7777777777777778,0.825925925925926,0.8412698412698413,0.8203703703703704,0.8126984126984127,0.8460317460317461,0.788888888888889,0.780952380952381,0.8269841269841269,1.0,0.9055555555555556,0.795959595959596,0.8177777777777778,0.8507936507936509,0.7982905982905983
random--la77,0.8444444444444444,0.8777777777777778,0.8444444444444444,0.8277777777777777,0.8277777777777777,0.8111111111111111,0.7666666666666667,0.8611111111111112,0.8444444444444444,0.8444444444444444,0.8111111111111111,0.8444444444444444,0.8555555555555556,0.9166666666666666,0.9833333333333333,0.8444444444444444,0.8277777777777777,0.8777777777777778,0.8666666666666667,0.8388888888888889,0.7944444444444445,0.8611111111111112,0.8944444444444445,0.8944444444444445,0.9055555555555556,1.0,0.8944444444444445,0.8111111111111111,0.9055555555555556,0.8277777777777777
random--la726,0.8383838383838385,0.8686868686868687,0.8952380952380953,0.8555555555555556,0.8395061728395062,0.85,0.9333333333333333,0.825,0.8488888888888889,0.8617283950617284,0.8,0.8246913580246914,0.8808080808080808,0.8343434343434344,0.8262626262626263,0.8343434343434344,0.8101010101010101,0.8747474747474748,0.8787878787878788,0.8585858585858586,0.8262626262626263,0.8141414141414142,0.8343434343434344,0.8707070707070708,0.795959595959596,0.8944444444444445,1.0,0.8911111111111111,0.8323232323232324,0.8202020202020203
random--la734,0.9288888888888889,0.8355555555555556,0.8666666666666667,0.8755555555555555,0.8617283950617284,0.8861111111111111,0.9333333333333333,0.8944444444444445,0.9088888888888889,0.891358024691358,0.8592592592592593,0.854320987654321,0.8355555555555556,0.8644444444444445,0.8355555555555556,0.88,0.8911111111111111,0.8755555555555555,0.8733333333333333,0.8844444444444445,0.8955555555555555,0.8155555555555556,0.8644444444444445,0.8755555555555555,0.8177777777777778,0.8111111111111111,0.8911111111111111,1.0,0.8222222222222222,0.7911111111111111
random--la910,0.7920634920634921,0.8492063492063493,0.8761904761904762,0.8288888888888889,0.8444444444444444,0.8583333333333334,0.9333333333333333,0.8361111111111111,0.8222222222222222,0.8444444444444444,0.8395061728395062,0.8518518518518519,0.8523809523809525,0.7984126984126985,0.8523809523809525,0.8205128205128205,0.7962962962962963,0.8174603174603174,0.8444444444444444,0.8412698412698413,0.8317460317460318,0.8047619047619048,0.8285714285714286,0.807936507936508,0.8507936507936508,0.9055555555555556,0.8323232323232324,0.8222222222222222,1.0,0.8051282051282052
random--la924,0.8478632478632478,0.8529914529914531,0.8507936507936509,0.88,0.8666666666666667,0.8416666666666667,0.9333333333333333,0.8666666666666667,0.8355555555555556,0.8222222222222222,0.8049382716049382,0.8296296296296296,0.829059829059829,0.8427350427350427,0.8683760683760684,0.8444444444444444,0.8555555555555556,0.8769230769230769,0.8055555555555556,0.8188034188034188,0.8547008547008548,0.8273504273504274,0.8427350427350427,0.7931623931623932,0.7982905982905983,0.8277777777777777,0.8202020202020203,0.7911111111111111,0.8051282051282052,1.0
