road,one-plus-o23,one-plus-o219,one-plus-o220,random--la13,random--la19,random--la104,random--la107,random--la1010,random--la1021,random--la26,random--la219,random--la33,random--la43,random--la411,random--la412,random--la427,random--la430,random--la431,random--la439,random--la512,random--la514,random--la523,random--la532,random--la631,random--la638,random--la660,random--la76,random--la712,random--la727,random--la87
random--la219,0.7989898989898989,0.7839506172839507,0.7814814814814814,0.7895424836601307,0.7984126984126985,0.7869281045751635,0.8169934640522876,0.801010101010101,0.7888888888888889,0.8339181286549707,1.0,0.834920634920635,0.8105820105820105,0.8044444444444444,0.8301587301587301,0.807843137254902,0.7682539682539682,0.8303030303030303,0.8412698412698413,0.8274509803921568,0.817989417989418,0.81,0.7869281045751634,0.8222222222222222,0.8412698412698413,0.7947712418300654,0.8133333333333334,0.8246913580246913,0.8353535353535353,0.803030303030303
random--la33,0.8365079365079364,0.8555555555555556,0.8126984126984127,0.8015873015873016,0.7904761904761906,0.7936507936507936,0.8714285714285714,0.8142857142857143,0.8111111111111111,0.853968253968254,0.834920634920635,1.0,0.8285714285714285,0.8253968253968254,0.8333333333333334,0.8063492063492064,0.8047619047619048,0.834920634920635,0.807936507936508,0.8253968253968254,0.7936507936507937,0.7952380952380953,0.7587301587301587,0.8317460317460318,0.807936507936508,0.819047619047619,0.8571428571428572,0.8428571428571429,0.8269841269841269,0.8015873015873016
random--la43,0.8412698412698413,0.8209876543209876,0.8148148148148149,0.788235294117647,0.8317460317460317,0.7882352941176471,0.8248366013071895,0.8116402116402116,0.8049382716049382,0.7695906432748538,0.8105820105820105,0.8285714285714285,1.0,0.8277777777777777,0.8206349206349206,0.8143790849673203,0.783068783068783,0.7978835978835979,0.8047619047619048,0.8222222222222222,0.7904761904761904,0.7566666666666667,0.7581699346405228,0.8177777777777777,0.8142857142857143,0.7921568627450981,0.8192592592592592,0.808641975308642,0.8264550264550264,0.801058201058201
random--la411,0.7944444444444445,0.8345679012345678,0.8160493827160493,0.8274509803921568,0.7857142857142857,0.7751633986928105,0.8326797385620914,0.8333333333333333,0.8098765432098766,0.8058479532163743,0.8044444444444444,0.8253968253968254,0.8277777777777777,1.0,0.8238095238095238,0.8104575163398693,0.8333333333333333,0.7933333333333332,0.8253968253968254,0.7947712418300653,0.8055555555555556,0.7877777777777777,0.7986928104575163,0.7833333333333332,0.834920634920635,0.8143790849673203,0.8118518518518518,0.8518518518518519,0.8388888888888888,0.7911111111111111
random--la412,0.8158730158730159,0.8396825396825397,0.8301587301587301,0.7968253968253969,0.7920634920634921,0.7936507936507936,0.8285714285714285,0.8317460317460317,0.819047619047619,0.7904761904761904,0.8301587301587301,0.8333333333333334,0.8206349206349206,0.8238095238095238,1.0,0.8142857142857143,0.8095238095238095,0.8523809523809524,0.8031746031746032,0.861904761904762,0.8222222222222222,0.7984126984126985,0.7714285714285714,0.8142857142857143,0.8412698412698413,0.792063492063492,0.8317460317460318,0.8063492063492064,0.8476190476190477,0.8476190476190477
random--la427,0.8104575163398693,0.8104575163398693,0.8065359477124183,0.8065359477124183,0.8238095238095238,0.776470588235294,0.807843137254902,0.8052287581699347,0.8196078431372549,0.8522875816993464,0.807843137254902,0.8063492063492064,0.8143790849673203,0.8104575163398693,0.8142857142857143,1.0,0.8104575163398693,0.7934640522875818,0.7936507936507936,0.807843137254902,0.792156862745098,0.8444444444444444,0.7647058823529411,0.7973856209150327,0.7761904761904762,0.7921568627450981,0.7985185185185185,0.8313725490196079,0.8065359477124183,0.8091503267973856
random--la430,0.7862433862433862,0.7790123456790123,0.7938271604938272,0.7843137254901962,0.7841269841269841,0.7869281045751634,0.803921568627451,0.8021164021164021,0.8012345679012346,0.7859649122807018,0.7682539682539682,0.8047619047619048,0.783068783068783,0.8333333333333333,0.8095238095238095,0.8104575163398693,1.0,0.8063492063492064,0.8301587301587301,0.7934640522875817,0.7576719576719576,0.7799999999999999,0.8392156862745097,0.7922222222222223,0.8428571428571429,0.7712418300653594,0.845925925925926,0.7876543209876543,0.801058201058201,0.7978835978835979
random--la431,0.8096618357487922,0.8271604938271605,0.808641975308642,0.8091503267973856,0.8476190476190476,0.8235294117647058,0.8,0.8231884057971014,0.7864197530864198,0.8058479532163743,0.8303030303030303,0.834920634920635,0.7978835978835979,0.7933333333333332,0.8523809523809524,0.7934640522875818,0.8063492063492064,1.0,0.8396825396825397,0.8470588235294118,0.8232804232804233,0.7999999999999999,0.8274509803921568,0.8088888888888889,0.8555555555555556,0.8091503267973856,0.8637037037037038,0.7975308641975308,0.8251207729468599,0.8191919191919191
random--la439,0.8571428571428572,0.8428571428571429,0.8666666666666667,0.8365079365079365,0.7857142857142858,0.8317460317460317,0.8111111111111111,0.8571428571428572,0.788888888888889,0.8047619047619048,0.8412698412698413,0.807936507936508,0.8047619047619048,0.8253968253968254,0.8031746031746032,0.7936507936507936,0.8301587301587301,0.8396825396825397,1.0,0.7904761904761906,0.7936507936507936,0.807936507936508,0.7984126984126985,0.8126984126984127,0.888888888888889,0.807936507936508,0.8063492063492064,0.819047619047619,0.8682539682539683,0.8238095238095238
random--la512,0.7869281045751634,0.8104575163398693,0.8065359477124183,0.8156862745098039,0.8285714285714285,0.788235294117647,0.7777777777777778,0.796078431372549,0.8013071895424837,0.7777777777777778,0.8274509803921568,0.8253968253968254,0.8222222222222222,0.7947712418300653,0.861904761904762,0.807843137254902,0.7934640522875817,0.8470588235294118,0.7904761904761906,1.0,0.8235294117647058,0.8156862745098039,0.7816993464052288,0.7607843137254902,0.7968253968253969,0.7516339869281046,0.7896296296296296,0.7647058823529411,0.7973856209150327,0.8117647058823529
