road,one-plus-o216,one-plus-o218,one-plus-o220,one-plus-o222,one-plus-o225,one-plus-o226,one-plus-o357,random--la115,random--la102,random--la107,random--la1010,random--la1021,random--la218,random--la33,random--la318,random--la43,random--la47,random--la411,random--la412,random--la427,random--la519,random--la614,random--la625,random--la653,random--la76,random--la729,random--la733,random--la82,random--la86,random--la910
random--la412,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6363636363636364,0.7272727272727273,1.0,0.8181818181818182,0.8181818181818182,0.75,0.8333333333333334,0.9090909090909091,0.6666666666666666,0.75,0.7272727272727273,0.8181818181818182,1.0,0.8181818181818182,0.75,0.7272727272727273,0.6666666666666666,0.6363636363636364,0.8181818181818182,0.7272727272727273,0.7272727272727273,0.8181818181818182,0.8333333333333334,0.8181818181818182
random--la427,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6363636363636364,0.7272727272727273,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.75,0.8333333333333334,0.9090909090909091,0.6666666666666666,0.75,0.7272727272727273,0.8181818181818182,0.8181818181818182,1.0,0.75,0.7272727272727273,0.6666666666666666,0.6363636363636364,0.8181818181818182,0.7272727272727273,0.7272727272727273,0.8181818181818182,0.8333333333333334,0.8181818181818182
random--la519,0.75,0.75,0.75,0.75,0.75,0.75,0.7272727272727273,0.8181818181818182,0.75,0.75,0.75,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.75,1.0,0.8181818181818182,0.9090909090909091,0.75,0.75,1.0,0.8181818181818182,0.9090909090909091,0.7272727272727273,0.9090909090909091,0.8181818181818182,0.8181818181818182,0.75,0.9166666666666666,0.75
random--la614,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7,0.8,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.8181818181818182,0.75,0.8181818181818182,0.7272727272727273,0.8181818181818182,0.8,0.9,0.7272727272727273,0.7272727272727273,0.8181818181818182,1.0,0.7272727272727273,0.8888888888888888,0.9,0.8,0.8,0.7272727272727273,0.75,0.7272727272727273
random--la625,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.9,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.75,0.8333333333333334,0.75,0.8181818181818182,0.9090909090909091,0.9,0.8181818181818182,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.7272727272727273,1.0,0.8,0.8181818181818182,0.9,0.7272727272727273,0.6666666666666666,0.8333333333333334,0.6666666666666666
random--la653,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.7777777777777778,0.8888888888888888,0.6363636363636364,0.6363636363636364,0.8,0.7272727272727273,0.6666666666666666,0.7272727272727273,0.8,0.7272727272727273,0.8888888888888888,0.8,0.6363636363636364,0.6363636363636364,0.7272727272727273,0.8888888888888888,0.8,1.0,0.8,0.8888888888888888,0.7,0.6363636363636364,0.6666666666666666,0.6363636363636364
random--la76,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8,0.9,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.75,0.8333333333333334,0.9090909090909091,0.6666666666666666,0.9090909090909091,0.9,1.0,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.9,0.8181818181818182,0.8,1.0,0.9,0.9,0.8181818181818182,0.8333333333333334,0.8181818181818182
random--la729,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.8888888888888888,1.0,0.7272727272727273,0.7272727272727273,0.9,0.6666666666666666,0.75,0.8181818181818182,0.7272727272727273,0.8181818181818182,1.0,0.9,0.7272727272727273,0.7272727272727273,0.8181818181818182,0.8,0.9,0.8888888888888888,0.9,1.0,0.8,0.7272727272727273,0.75,0.7272727272727273
random--la733,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7,0.8,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.6666666666666666,0.75,0.8181818181818182,0.5833333333333334,0.8181818181818182,0.8,0.9,0.7272727272727273,0.7272727272727273,0.8181818181818182,0.8,0.7272727272727273,0.7,0.9,0.8,1.0,0.9,0.75,0.7272727272727273
random--la82,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6363636363636364,0.7272727272727273,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.75,0.8333333333333334,0.9090909090909091,0.6666666666666666,0.75,0.7272727272727273,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.75,0.7272727272727273,0.6666666666666666,0.6363636363636364,0.8181818181818182,0.7272727272727273,0.9,1.0,0.8333333333333334,0.8181818181818182
random--la86,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9166666666666666,1.0,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.75,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.75,0.75,0.8333333333333334,1.0,0.8333333333333334
random--la910,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6363636363636364,0.7272727272727273,0.8181818181818182,1.0,0.8181818181818182,0.75,0.8333333333333334,0.9090909090909091,0.6666666666666666,0.75,0.7272727272727273,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.75,0.7272727272727273,0.6666666666666666,0.6363636363636364,0.8181818181818182,0.7272727272727273,0.7272727272727273,0.8181818181818182,0.8333333333333334,1.0
