road,one-plus-o23,one-plus-o212,one-plus-o216,one-plus-o217,one-plus-o220,one-plus-o222,one-plus-o223,one-plus-o225,one-plus-o226,one-plus-o243,one-plus-o329,one-plus-o344,one-plus-o350,one-plus-o353,one-plus-o361,one-plus-o368,random--la1024,random--la232,random--la240,random--la438,random--la53,random--la519,random--la523,random--la624,random--la631,random--la637,random--la76,random--la724,random--la733,random--la86
one-plus-o329,0.86,0.8400000000000001,0.8266666666666667,0.8133333333333334,0.8333333333333334,0.8400000000000001,0.8266666666666667,0.8400000000000001,0.8333333333333334,0.7911111111111111,1.0,0.837037037037037,0.8666666666666667,0.8866666666666667,0.92,0.9407407407407408,0.888888888888889,0.8333333333333334,0.8488888888888889,0.8266666666666667,0.8288888888888889,0.8511111111111112,0.8555555555555556,0.8244444444444445,0.8644444444444445,0.8333333333333334,0.8488888888888889,0.8044444444444445,0.8288888888888889,0.8333333333333334
one-plus-o344,0.9333333333333333,0.8518518518518519,0.8592592592592593,0.837037037037037,0.8518518518518519,0.8444444444444444,0.8592592592592593,0.8444444444444444,0.9185185185185185,0.9061728395061729,0.837037037037037,1.0,0.9851851851851852,0.9777777777777777,0.8666666666666667,0.9111111111111111,0.9259259259259259,0.8296296296296296,0.9209876543209876,0.8814814814814815,0.8,0.8493827160493828,0.8395061728395062,0.8444444444444444,0.8716049382716049,0.8395061728395062,0.8518518518518519,0.8419753086419753,0.7703703703703704,0.8888888888888888
one-plus-o350,0.9,0.8466666666666667,0.8666666666666667,0.8466666666666667,0.88,0.8533333333333333,0.8666666666666667,0.8533333333333333,0.8933333333333333,0.8688888888888889,0.8666666666666667,0.9851851851851852,1.0,0.9666666666666667,0.8533333333333333,0.8962962962962964,0.9266666666666666,0.8022222222222223,0.8622222222222222,0.8755555555555555,0.8155555555555556,0.8577777777777778,0.8111111111111111,0.8400000000000001,0.8844444444444445,0.8688888888888889,0.8288888888888889,0.8266666666666667,0.7955555555555556,0.88
one-plus-o353,0.9090909090909091,0.8545454545454545,0.8727272727272728,0.8363636363636364,0.8484848484848485,0.8303030303030303,0.8545454545454545,0.8303030303030303,0.8606060606060606,0.8424242424242424,0.8866666666666667,0.9777777777777777,0.9666666666666667,1.0,0.8733333333333333,0.8814814814814815,0.898989898989899,0.8383838383838385,0.8505050505050505,0.8626262626262626,0.8383838383838385,0.8767676767676768,0.7919191919191919,0.8181818181818182,0.8464646464646465,0.8262626262626263,0.8303030303030303,0.806060606060606,0.7898989898989899,0.8727272727272728
one-plus-o361,0.9,0.88,0.8533333333333333,0.8466666666666667,0.8733333333333333,0.8733333333333333,0.8533333333333333,0.8733333333333333,0.8933333333333333,0.8488888888888889,0.92,0.8666666666666667,0.8533333333333333,0.8733333333333333,1.0,0.9851851851851852,0.888888888888889,0.8066666666666666,0.8755555555555555,0.8600000000000001,0.7955555555555556,0.8266666666666667,0.8222222222222222,0.8111111111111111,0.8777777777777778,0.8533333333333333,0.888888888888889,0.7822222222222223,0.7866666666666666,0.8644444444444445
one-plus-o368,0.8962962962962964,0.8518518518518519,0.8592592592592593,0.837037037037037,0.8666666666666667,0.8444444444444444,0.8592592592592593,0.8444444444444444,0.8888888888888888,0.8765432098765432,0.9407407407407408,0.9111111111111111,0.8962962962962964,0.8814814814814815,0.9851851851851852,1.0,0.8962962962962963,0.8,0.8765432098765432,0.8765432098765432,0.8024691358024691,0.8222222222222223,0.8246913580246914,0.8296296296296296,0.8864197530864197,0.854320987654321,0.8691358024691358,0.8123456790123457,0.8,0.8518518518518519
random--la1024,0.8691358024691358,0.8469135802469135,0.828395061728395,0.817283950617284,0.854320987654321,0.8469135802469135,0.8246913580246913,0.8469135802469135,0.8691358024691358,0.8261437908496732,0.888888888888889,0.9259259259259259,0.9266666666666666,0.898989898989899,0.888888888888889,0.8962962962962963,1.0,0.8061728395061728,0.8495726495726496,0.837037037037037,0.8333333333333334,0.8358024691358025,0.8111111111111111,0.7975308641975308,0.8407407407407408,0.8444444444444444,0.8192592592592592,0.819047619047619,0.7984126984126985,0.8098765432098765
random--la232,0.7906432748538011,0.839766081871345,0.7871345029239766,0.7941520467836256,0.7790123456790123,0.8012345679012346,0.7901234567901234,0.8012345679012346,0.7906432748538011,0.8196078431372549,0.8333333333333334,0.8296296296296296,0.8022222222222223,0.8383838383838385,0.8066666666666666,0.8,0.8061728395061728,1.0,0.9042735042735043,0.774074074074074,0.8314814814814815,0.7901234567901234,0.776608187134503,0.7859649122807018,0.7695906432748538,0.8192592592592592,0.8192592592592592,0.8158730158730159,0.7888888888888889,0.7851851851851851
random--la240,0.8324786324786325,0.8478632478632478,0.8017094017094017,0.8068376068376069,0.8427350427350427,0.8581196581196582,0.8068376068376069,0.8581196581196582,0.8222222222222222,0.8957264957264958,0.8488888888888889,0.9209876543209876,0.8622222222222222,0.8505050505050505,0.8755555555555555,0.8765432098765432,0.8495726495726496,0.9042735042735043,1.0,0.7914529914529915,0.8203703703703704,0.8273504273504273,0.841025641025641,0.8205128205128205,0.7982905982905983,0.8632478632478633,0.8529914529914531,0.8256410256410256,0.8136752136752137,0.8393162393162393
random--la438,0.8333333333333333,0.8333333333333333,0.8629629629629629,0.8222222222222222,0.837037037037037,0.8074074074074075,0.8518518518518519,0.8074074074074075,0.8555555555555556,0.8627450980392157,0.8266666666666667,0.8814814814814815,0.8755555555555555,0.8626262626262626,0.8600000000000001,0.8765432098765432,0.837037037037037,0.774074074074074,0.7914529914529915,1.0,0.85,0.791358024691358,0.7691358024691358,0.8271604938271605,0.8246913580246913,0.8237037037037037,0.7748148148148147,0.8333333333333333,0.8333333333333333,0.8098765432098766
random--la53,0.8240740740740741,0.8185185185185185,0.8518518518518519,0.8518518518518519,0.8185185185185185,0.8240740740740741,0.8296296296296296,0.8240740740740741,0.8296296296296296,0.8092592592592592,0.8288888888888889,0.8,0.8155555555555556,0.8383838383838385,0.7955555555555556,0.8024691358024691,0.8333333333333334,0.8314814814814815,0.8203703703703704,0.85,1.0,0.8185185185185185,0.8444444444444444,0.8222222222222223,0.7888888888888889,0.7907407407407407,0.8537037037037037,0.8055555555555556,0.8314814814814815,0.8055555555555556
random--la519,0.8506172839506173,0.817283950617284,0.8358024691358025,0.8320987654320988,0.8135802469135802,0.7765432098765432,0.7839506172839505,0.7765432098765432,0.8358024691358025,0.7947712418300652,0.8511111111111112,0.8493827160493828,0.8577777777777778,0.8767676767676768,0.8266666666666667,0.8222222222222223,0.8358024691358025,0.7901234567901234,0.8273504273504273,0.791358024691358,0.8185185185185185,1.0,0.7691358024691358,0.7888888888888889,0.8098765432098766,0.8503703703703703,0.8014814814814815,0.8222222222222222,0.8126984126984127,0.8061728395061728
random--la523,0.8166666666666667,0.8350877192982455,0.8,0.7866666666666666,0.837037037037037,0.7925925925925926,0.7814814814814814,0.7925925925925926,0.7966666666666666,0.8052287581699347,0.8555555555555556,0.8395061728395062,0.8111111111111111,0.7919191919191919,0.8222222222222222,0.8246913580246914,0.8111111111111111,0.776608187134503,0.841025641025641,0.7691358024691358,0.8444444444444444,0.7691358024691358,1.0,0.7811111111111111,0.7711111111111111,0.7792592592592593,0.8162962962962963,0.7777777777777778,0.8126984126984127,0.7888888888888889
random--la624,0.8411111111111111,0.8292397660818713,0.8292397660818713,0.8377777777777777,0.8641975308641976,0.8197530864197531,0.8123456790123457,0.8197530864197531,0.8144444444444444,0.7816993464052288,0.8244444444444445,0.8444444444444444,0.8400000000000001,0.8181818181818182,0.8111111111111111,0.8296296296296296,0.7975308641975308,0.7859649122807018,0.8205128205128205,0.8271604938271605,0.8222222222222223,0.7888888888888889,0.7811111111111111,1.0,0.8122222222222222,0.8074074074074074,0.7866666666666666,0.8857142857142857,0.8222222222222222,0.8098765432098766
random--la631,0.8477777777777777,0.839766081871345,0.8327485380116959,0.8177777777777777,0.8382716049382716,0.8345679012345679,0.845679012345679,0.8345679012345679,0.8377777777777777,0.8313725490196079,0.8644444444444445,0.8716049382716049,0.8844444444444445,0.8464646464646465,0.8777777777777778,0.8864197530864197,0.8407407407407408,0.7695906432748538,0.7982905982905983,0.8246913580246913,0.7888888888888889,0.8098765432098766,0.7711111111111111,0.8122222222222222,1.0,0.8118518518518518,0.7851851851851852,0.8253968253968254,0.807936507936508,0.8432098765432099
random--la637,0.8177777777777778,0.8266666666666667,0.8,0.8444444444444444,0.8355555555555556,0.8177777777777778,0.8044444444444445,0.8177777777777778,0.8133333333333334,0.837037037037037,0.8333333333333334,0.8395061728395062,0.8688888888888889,0.8262626262626263,0.8533333333333333,0.854320987654321,0.8444444444444444,0.8192592592592592,0.8632478632478633,0.8237037037037037,0.7907407407407407,0.8503703703703703,0.7792592592592593,0.8074074074074074,0.8118518518518518,1.0,0.7896296296296297,0.819047619047619,0.846031746031746,0.8207407407407407
random--la76,0.8281481481481482,0.8148148148148148,0.8014814814814815,0.8325925925925926,0.8059259259259259,0.8103703703703704,0.8281481481481481,0.8103703703703704,0.8325925925925927,0.8414814814814815,0.8488888888888889,0.8518518518518519,0.8288888888888889,0.8303030303030303,0.888888888888889,0.8691358024691358,0.8192592592592592,0.8192592592592592,0.8529914529914531,0.7748148148148147,0.8537037037037037,0.8014814814814815,0.8162962962962963,0.7866666666666666,0.7851851851851852,0.7896296296296297,1.0,0.7587301587301587,0.7761904761904761,0.7896296296296297
random--la724,0.819047619047619,0.8095238095238095,0.819047619047619,0.8047619047619048,0.819047619047619,0.8142857142857143,0.8238095238095238,0.8142857142857143,0.8238095238095238,0.8063492063492064,0.8044444444444445,0.8419753086419753,0.8266666666666667,0.806060606060606,0.7822222222222223,0.8123456790123457,0.819047619047619,0.8158730158730159,0.8256410256410256,0.8333333333333333,0.8055555555555556,0.8222222222222222,0.7777777777777778,0.8857142857142857,0.8253968253968254,0.819047619047619,0.7587301587301587,1.0,0.8396825396825397,0.7841269841269841
random--la733,0.7968253968253969,0.8253968253968254,0.8301587301587302,0.8063492063492064,0.8682539682539683,0.8301587301587301,0.8301587301587302,0.8301587301587301,0.7968253968253969,0.7714285714285714,0.8288888888888889,0.7703703703703704,0.7955555555555556,0.7898989898989899,0.7866666666666666,0.8,0.7984126984126985,0.7888888888888889,0.8136752136752137,0.8333333333333333,0.8314814814814815,0.8126984126984127,0.8126984126984127,0.8222222222222222,0.807936507936508,0.846031746031746,0.7761904761904761,0.8396825396825397,1.0,0.8111111111111111
random--la86,0.8481481481481482,0.8185185185185185,0.8222222222222222,0.8185185185185184,0.837037037037037,0.8222222222222222,0.8296296296296296,0.8222222222222222,0.8407407407407408,0.8209150326797385,0.8333333333333334,0.8888888888888888,0.88,0.8727272727272728,0.8644444444444445,0.8518518518518519,0.8098765432098765,0.7851851851851851,0.8393162393162393,0.8098765432098765,0.8055555555555556,0.8061728395061728,0.7888888888888889,0.8098765432098766,0.8432098765432099,0.8207407407407407,0.7896296296296297,0.7841269841269841,0.8111111111111111,1.0
