road,one-plus-o27,one-plus-o222,one-plus-o239,one-plus-o34,one-plus-o36,one-plus-o37,one-plus-o318,one-plus-o334,one-plus-o344,one-plus-o356,one-plus-o360,one-plus-o365,one-plus-o368,random--la115,random--la1014,random--la1024,random--la24,random--la26,random--la410,random--la434,random--la438,random--la523,random--la65,random--la68,random--la630,random--la76,random--la726,random--la731,random--la82,random--la920
one-plus-o360,0.9111111111111111,0.8888888888888888,0.8666666666666667,0.8518518518518519,0.8518518518518519,0.8592592592592593,0.8814814814814815,0.8333333333333334,0.8740740740740741,0.8962962962962964,1.0,0.8583333333333334,0.9333333333333333,0.8395061728395062,0.9333333333333333,0.8765432098765432,0.8197530864197531,0.8691358024691358,0.837037037037037,0.8765432098765432,0.8691358024691358,0.8246913580246914,0.8987654320987655,0.8024691358024691,0.8296296296296296,0.8024691358024691,0.8024691358024691,0.817283950617284,0.8765432098765432,0.8740740740740741
one-plus-o365,0.8666666666666667,0.8333333333333334,0.825,0.85,0.925,0.9333333333333333,0.8916666666666666,0.9083333333333333,0.9833333333333333,0.9333333333333333,0.8583333333333334,1.0,0.9166666666666666,0.8138888888888889,0.8666666666666667,0.9416666666666667,0.8305555555555556,0.8861111111111111,0.8833333333333333,0.8527777777777779,0.8583333333333334,0.9027777777777778,0.7944444444444445,0.7861111111111112,0.85,0.9083333333333333,0.825,0.8222222222222222,0.9111111111111111,0.8583333333333334
one-plus-o368,0.8740740740740741,0.8444444444444444,0.8444444444444444,0.8962962962962964,0.8740740740740741,0.8666666666666667,0.9407407407407408,0.8416666666666667,0.9111111111111111,0.962962962962963,0.9333333333333333,0.9166666666666666,1.0,0.8469135802469137,0.8814814814814815,0.8962962962962963,0.7703703703703704,0.8765432098765432,0.8296296296296296,0.854320987654321,0.8765432098765432,0.8246913580246914,0.8320987654320988,0.7802469135802469,0.8074074074074074,0.8691358024691358,0.8246913580246914,0.7654320987654321,0.8592592592592593,0.837037037037037
random--la115,0.7895424836601308,0.8287581699346406,0.8,0.8355555555555556,0.8377777777777777,0.8444444444444444,0.8464646464646465,0.8527777777777777,0.7876543209876543,0.8395061728395062,0.8395061728395062,0.8138888888888889,0.8469135802469137,1.0,0.8068376068376069,0.8169934640522876,0.811965811965812,0.8274509803921569,0.8326797385620914,0.8333333333333334,0.8104575163398693,0.7947712418300654,0.7751633986928105,0.8222222222222222,0.7777777777777778,0.794074074074074,0.8020202020202021,0.8311111111111111,0.7751633986928104,0.7986928104575163
random--la1014,0.847863247863248,0.847863247863248,0.8170940170940171,0.8622222222222222,0.8866666666666667,0.88,0.8626262626262626,0.9,0.8666666666666667,0.8987654320987655,0.9333333333333333,0.8666666666666667,0.8814814814814815,0.8068376068376069,1.0,0.864957264957265,0.864957264957265,0.7931623931623931,0.8923076923076924,0.85,0.829059829059829,0.8188034188034188,0.7777777777777778,0.7919191919191919,0.811965811965812,0.8341880341880342,0.8606060606060606,0.7829059829059829,0.8153846153846154,0.8581196581196582
random--la1024,0.869281045751634,0.8469135802469135,0.8427350427350427,0.9022222222222223,0.92,0.9133333333333333,0.8686868686868687,0.9027777777777778,0.9259259259259259,0.9185185185185185,0.8765432098765432,0.9416666666666667,0.8962962962962963,0.8169934640522876,0.864957264957265,1.0,0.8324786324786325,0.8444444444444444,0.8967320261437909,0.8703703703703703,0.837037037037037,0.8111111111111111,0.8274509803921568,0.8525252525252525,0.7947712418300654,0.8192592592592592,0.8464646464646465,0.7614814814814814,0.7947712418300654,0.8470588235294119
random--la24,0.8461538461538461,0.8358974358974359,0.7948717948717949,0.7955555555555556,0.8,0.7933333333333333,0.7636363636363637,0.875,0.7827160493827161,0.8074074074074075,0.8197530864197531,0.8305555555555556,0.7703703703703704,0.811965811965812,0.864957264957265,0.8324786324786325,1.0,0.7675213675213675,0.8205128205128205,0.8037037037037037,0.8188034188034188,0.7914529914529915,0.7452991452991453,0.8,0.8188034188034188,0.8427350427350427,0.8222222222222222,0.764102564102564,0.7777777777777778,0.7914529914529915
random--la26,0.8444444444444444,0.8123456790123457,0.8427350427350427,0.8533333333333333,0.9088888888888889,0.9022222222222223,0.8505050505050505,0.8444444444444444,0.8617283950617284,0.8691358024691358,0.8691358024691358,0.8861111111111111,0.8765432098765432,0.8274509803921569,0.7931623931623931,0.8444444444444444,0.7675213675213675,1.0,0.8392156862745098,0.8444444444444444,0.7753086419753087,0.8467836257309941,0.8261437908496732,0.8262626262626263,0.8104575163398693,0.8118518518518518,0.8909090909090909,0.7422222222222221,0.7869281045751635,0.8300653594771241
random--la410,0.8339869281045751,0.8339869281045752,0.8239316239316239,0.86,0.8511111111111112,0.8444444444444444,0.8545454545454545,0.9083333333333333,0.837037037037037,0.8518518518518519,0.837037037037037,0.8833333333333333,0.8296296296296296,0.8326797385620914,0.8923076923076924,0.8967320261437909,0.8205128205128205,0.8392156862745098,1.0,0.8962962962962963,0.8183006535947712,0.8117647058823529,0.7803921568627451,0.8202020202020202,0.7908496732026145,0.8222222222222222,0.896969696969697,0.7866666666666666,0.8196078431372549,0.8901960784313725
random--la434,0.8425925925925926,0.8537037037037037,0.837037037037037,0.8111111111111111,0.8355555555555556,0.8288888888888889,0.8383838383838385,0.8611111111111112,0.854320987654321,0.8765432098765432,0.8765432098765432,0.8527777777777779,0.854320987654321,0.8333333333333334,0.85,0.8703703703703703,0.8037037037037037,0.8444444444444444,0.8962962962962963,1.0,0.8148148148148148,0.8462962962962963,0.8388888888888889,0.795959595959596,0.812962962962963,0.8037037037037037,0.8787878787878788,0.7703703703703704,0.8555555555555555,0.8814814814814815
random--la438,0.8156862745098039,0.8074074074074075,0.7794871794871795,0.8533333333333333,0.9088888888888889,0.9022222222222223,0.8242424242424242,0.8694444444444445,0.8814814814814815,0.8987654320987655,0.8691358024691358,0.8583333333333334,0.8765432098765432,0.8104575163398693,0.829059829059829,0.837037037037037,0.8188034188034188,0.7753086419753087,0.8183006535947712,0.8148148148148148,1.0,0.7691358024691358,0.7856209150326797,0.8767676767676768,0.7830065359477124,0.7748148148148147,0.8181818181818181,0.7748148148148148,0.8065359477124183,0.7790849673202614
random--la523,0.807843137254902,0.7925925925925926,0.8529914529914531,0.8288888888888889,0.8222222222222222,0.8288888888888889,0.8565656565656565,0.9361111111111111,0.8395061728395062,0.8469135802469137,0.8246913580246914,0.9027777777777778,0.8246913580246914,0.7947712418300654,0.8188034188034188,0.8111111111111111,0.7914529914529915,0.8467836257309941,0.8117647058823529,0.8462962962962963,0.7691358024691358,1.0,0.7908496732026145,0.8,0.8065359477124183,0.8162962962962963,0.8161616161616162,0.7703703703703704,0.7647058823529411,0.7830065359477124
random--la65,0.7895424836601307,0.8052287581699347,0.8564102564102565,0.8533333333333333,0.8155555555555556,0.8222222222222222,0.8383838383838385,0.8333333333333334,0.817283950617284,0.837037037037037,0.8987654320987655,0.7944444444444445,0.8320987654320988,0.7751633986928105,0.7777777777777778,0.8274509803921568,0.7452991452991453,0.8261437908496732,0.7803921568627451,0.8388888888888889,0.7856209150326797,0.7908496732026145,1.0,0.7858585858585859,0.7777777777777778,0.7762962962962963,0.8323232323232324,0.7096296296296296,0.8457516339869281,0.8509803921568627
random--la68,0.8383838383838385,0.8141414141414142,0.802020202020202,0.7755555555555556,0.8088888888888889,0.8022222222222223,0.7595959595959596,0.8111111111111111,0.780246913580247,0.817283950617284,0.8024691358024691,0.7861111111111112,0.7802469135802469,0.8222222222222222,0.7919191919191919,0.8525252525252525,0.8,0.8262626262626263,0.8202020202020202,0.795959595959596,0.8767676767676768,0.8,0.7858585858585859,1.0,0.7838383838383839,0.8,0.8282828282828283,0.7676767676767677,0.7838383838383838,0.7979797979797979
random--la630,0.8104575163398693,0.7712418300653594,0.7709401709401709,0.8377777777777777,0.8400000000000001,0.8333333333333334,0.7919191919191919,0.9416666666666667,0.817283950617284,0.8148148148148149,0.8296296296296296,0.85,0.8074074074074074,0.7777777777777778,0.811965811965812,0.7947712418300654,0.8188034188034188,0.8104575163398693,0.7908496732026145,0.812962962962963,0.7830065359477124,0.8065359477124183,0.7777777777777778,0.7838383838383839,1.0,0.7881481481481482,0.8424242424242424,0.7659259259259259,0.8013071895424837,0.7960784313725491
random--la76,0.837037037037037,0.8103703703703704,0.8170940170940171,0.8622222222222222,0.8222222222222222,0.8155555555555556,0.8444444444444444,0.8666666666666667,0.8518518518518519,0.9061728395061729,0.8024691358024691,0.9083333333333333,0.8691358024691358,0.794074074074074,0.8341880341880342,0.8192592592592592,0.8427350427350427,0.8118518518518518,0.8222222222222222,0.8037037037037037,0.7748148148148147,0.8162962962962963,0.7762962962962963,0.8,0.7881481481481482,1.0,0.8686868686868687,0.788148148148148,0.7762962962962963,0.8074074074074075
random--la726,0.8747474747474748,0.8505050505050505,0.8686868686868687,0.8622222222222222,0.8355555555555556,0.8288888888888889,0.8626262626262626,0.85,0.8246913580246914,0.8617283950617284,0.8024691358024691,0.825,0.8246913580246914,0.8020202020202021,0.8606060606060606,0.8464646464646465,0.8222222222222222,0.8909090909090909,0.896969696969697,0.8787878787878788,0.8181818181818181,0.8161616161616162,0.8323232323232324,0.8282828282828283,0.8424242424242424,0.8686868686868687,1.0,0.7858585858585859,0.8282828282828283,0.8646464646464647
random--la731,0.7866666666666666,0.8088888888888889,0.8427350427350427,0.7933333333333333,0.7844444444444445,0.7911111111111111,0.7797979797979797,0.8305555555555556,0.7925925925925926,0.7654320987654322,0.817283950617284,0.8222222222222222,0.7654320987654321,0.8311111111111111,0.7829059829059829,0.7614814814814814,0.764102564102564,0.7422222222222221,0.7866666666666666,0.7703703703703704,0.7748148148148148,0.7703703703703704,0.7096296296296296,0.7676767676767677,0.7659259259259259,0.7881481481481482,0.7858585858585859,1.0,0.7925925925925926,0.7748148148148148
random--la82,0.8522875816993464,0.8366013071895425,0.8529914529914531,0.8555555555555556,0.8666666666666667,0.86,0.8444444444444444,0.8666666666666667,0.8839506172839506,0.8518518518518519,0.8765432098765432,0.9111111111111111,0.8592592592592593,0.7751633986928105,0.8153846153846154,0.7947712418300654,0.7777777777777778,0.7869281045751635,0.8196078431372549,0.8555555555555555,0.8065359477124183,0.7647058823529411,0.8457516339869281,0.7838383838383838,0.8013071895424837,0.7762962962962963,0.8282828282828283,0.7925925925925926,1.0,0.8222222222222222
random--la920,0.8522875816993464,0.8287581699346405,0.8376068376068376,0.8355555555555556,0.8422222222222222,0.8355555555555556,0.8363636363636364,0.8666666666666667,0.8666666666666667,0.8740740740740741,0.8740740740740741,0.8583333333333334,0.837037037037037,0.7986928104575163,0.8581196581196582,0.8470588235294119,0.7914529914529915,0.8300653594771241,0.8901960784313726,0.8814814814814815,0.7790849673202614,0.7830065359477124,0.8509803921568627,0.7979797979797979,0.7960784313725491,0.8074074074074075,0.8646464646464647,0.7748148148148148,0.8222222222222222,1.0
