road,one-plus-o217,one-plus-o219,one-plus-o222,one-plus-o223,one-plus-o226,random--la13,random--la112,random--la114,random--la104,random--la107,random--la1010,random--la33,random--la43,random--la412,random--la430,random--la431,random--la438,random--la512,random--la514,random--la519,random--la532,random--la62,random--la621,random--la630,random--la655,random--la74,random--la712,random--la727,random--la819,random--la928
random--la1010,0.8262626262626263,0.8432098765432099,0.8641975308641976,0.8604938271604938,0.8296296296296296,0.8522875816993464,0.8209150326797385,0.846031746031746,0.7869281045751634,0.8248366013071895,1.0,0.8142857142857143,0.8116402116402116,0.8317460317460317,0.8021164021164021,0.8231884057971014,0.8382716049382716,0.796078431372549,0.8126984126984127,0.791358024691358,0.8169934640522876,0.8598290598290599,0.805050505050505,0.8065359477124183,0.8539682539682539,0.8632478632478633,0.8358024691358025,0.8157407407407408,0.8222222222222222,0.8457516339869281
random--la33,0.8174603174603174,0.8555555555555556,0.8174603174603174,0.8317460317460318,0.8269841269841269,0.8015873015873016,0.8031746031746032,0.8,0.7936507936507936,0.8714285714285714,0.8142857142857143,1.0,0.8285714285714285,0.8333333333333334,0.8047619047619048,0.834920634920635,0.8031746031746032,0.8253968253968254,0.7936507936507937,0.819047619047619,0.7587301587301587,0.8170940170940171,0.8095238095238095,0.8111111111111111,0.8380952380952381,0.8051282051282052,0.8428571428571429,0.8269841269841269,0.7841269841269841,0.8047619047619048
random--la43,0.8095238095238095,0.8209876543209876,0.7975308641975308,0.8271604938271605,0.8222222222222222,0.788235294117647,0.7620915032679738,0.8222222222222222,0.7882352941176471,0.8248366013071895,0.8116402116402116,0.8285714285714285,1.0,0.8206349206349206,0.783068783068783,0.7978835978835979,0.8296296296296296,0.8222222222222222,0.7904761904761904,0.8024691358024691,0.7581699346405228,0.8581196581196582,0.8031746031746032,0.7986928104575164,0.8169312169312168,0.811965811965812,0.808641975308642,0.8264550264550264,0.780952380952381,0.8013071895424837
random--la412,0.8587301587301588,0.8396825396825397,0.8158730158730159,0.8301587301587302,0.8301587301587302,0.7968253968253969,0.8047619047619048,0.8238095238095238,0.7936507936507936,0.8285714285714285,0.8317460317460317,0.8333333333333334,0.8206349206349206,1.0,0.8095238095238095,0.8523809523809524,0.8396825396825397,0.861904761904762,0.8222222222222222,0.7984126984126985,0.7714285714285714,0.788034188034188,0.8206349206349206,0.7809523809523808,0.8507936507936509,0.788034188034188,0.8063492063492064,0.8476190476190477,0.7793650793650794,0.8031746031746032
random--la430,0.8052910052910053,0.7790123456790123,0.8604938271604938,0.7876543209876543,0.8021164021164021,0.7843137254901962,0.837908496732026,0.7857142857142857,0.7869281045751634,0.803921568627451,0.8021164021164021,0.8047619047619048,0.783068783068783,0.8095238095238095,1.0,0.8063492063492064,0.8222222222222222,0.7934640522875817,0.7576719576719576,0.7592592592592593,0.8392156862745097,0.8068376068376069,0.7841269841269841,0.7751633986928105,0.7968253968253968,0.7811965811965812,0.7876543209876543,0.801058201058201,0.8047619047619048,0.837908496732026
random--la431,0.8222222222222222,0.8271604938271605,0.8160493827160494,0.8407407407407407,0.8270531400966183,0.8091503267973856,0.8013071895424836,0.8095238095238095,0.8235294117647058,0.8,0.8231884057971014,0.834920634920635,0.7978835978835979,0.8523809523809524,0.8063492063492064,1.0,0.8012345679012346,0.8470588235294118,0.8232804232804233,0.8074074074074074,0.8274509803921568,0.8615384615384616,0.7818181818181819,0.7790849673202614,0.817989417989418,0.8256410256410256,0.7975308641975308,0.8251207729468599,0.7587301587301587,0.8196078431372549
random--la438,0.8222222222222222,0.8444444444444444,0.8074074074074075,0.8518518518518519,0.8555555555555556,0.8405228758169935,0.8091503267973856,0.8063492063492064,0.7830065359477124,0.7803921568627451,0.8382716049382716,0.8031746031746032,0.8296296296296296,0.8396825396825397,0.8222222222222222,0.8012345679012346,1.0,0.792156862745098,0.8765432098765432,0.791358024691358,0.803921568627451,0.8170940170940171,0.8111111111111111,0.7830065359477124,0.8271604938271605,0.8700854700854701,0.8012345679012346,0.8049382716049382,0.8301587301587301,0.7895424836601307
random--la512,0.8143790849673203,0.8104575163398693,0.7869281045751634,0.7673202614379084,0.7869281045751634,0.8156862745098039,0.7816993464052288,0.8206349206349206,0.788235294117647,0.7777777777777778,0.796078431372549,0.8253968253968254,0.8222222222222222,0.861904761904762,0.7934640522875817,0.8470588235294118,0.792156862745098,1.0,0.8235294117647058,0.8235294117647058,0.7816993464052288,0.8085470085470086,0.8248366013071895,0.7895424836601307,0.8196078431372549,0.8085470085470086,0.7647058823529411,0.7973856209150327,0.7444444444444445,0.807843137254902
random--la514,0.8095238095238095,0.8518518518518519,0.837037037037037,0.8641975308641975,0.8222222222222222,0.9163398692810457,0.7712418300653595,0.8095238095238095,0.8130718954248366,0.7803921568627451,0.8126984126984127,0.7936507936507937,0.7904761904761906,0.8222222222222222,0.7576719576719577,0.8232804232804233,0.8765432098765432,0.8235294117647058,1.0,0.7790123456790123,0.8013071895424836,0.829059829059829,0.7883597883597884,0.8705882352941177,0.8042328042328042,0.905982905982906,0.7999999999999999,0.7883597883597884,0.8222222222222222,0.7908496732026145
random--la519,0.8320987654320988,0.8209876543209876,0.7765432098765432,0.7839506172839505,0.8358024691358025,0.8143790849673203,0.7856209150326797,0.8158730158730159,0.803921568627451,0.8156862745098039,0.791358024691358,0.819047619047619,0.8024691358024691,0.7984126984126985,0.7592592592592593,0.8074074074074074,0.791358024691358,0.8235294117647058,0.7790123456790123,1.0,0.7764705882352941,0.811965811965812,0.8049382716049382,0.7764705882352941,0.8358024691358025,0.811965811965812,0.7851851851851851,0.8049382716049382,0.8158730158730159,0.7843137254901962
random--la532,0.7816993464052288,0.7895424836601307,0.8169934640522876,0.7895424836601308,0.8013071895424837,0.8143790849673203,0.7647058823529411,0.8142857142857143,0.8130718954248366,0.7843137254901961,0.8169934640522876,0.7587301587301587,0.7581699346405228,0.7714285714285714,0.8392156862745097,0.8274509803921568,0.803921568627451,0.7816993464052288,0.8013071895424836,0.7764705882352941,1.0,0.7589743589743589,0.7843137254901961,0.803921568627451,0.7830065359477124,0.7948717948717949,0.8026143790849674,0.8026143790849674,0.7888888888888889,0.7725490196078432
random--la62,0.8940170940170941,0.8581196581196582,0.8735042735042735,0.8529914529914531,0.8786324786324786,0.8478632478632478,0.8,0.8188034188034188,0.8017094017094017,0.841025641025641,0.8598290598290599,0.8170940170940171,0.8581196581196582,0.788034188034188,0.8068376068376069,0.8615384615384616,0.8170940170940171,0.8085470085470086,0.829059829059829,0.811965811965812,0.7589743589743589,1.0,0.8188034188034188,0.8102564102564103,0.8324786324786325,0.8341880341880342,0.7811965811965812,0.8222222222222222,0.788034188034188,0.8034188034188035
random--la621,0.8090909090909091,0.8024691358024691,0.7950617283950617,0.8037037037037037,0.806060606060606,0.7803921568627451,0.7856209150326797,0.8111111111111111,0.803921568627451,0.7947712418300654,0.805050505050505,0.8095238095238095,0.8031746031746032,0.8206349206349206,0.7841269841269841,0.7818181818181819,0.8111111111111111,0.8248366013071895,0.7883597883597884,0.8049382716049382,0.7843137254901961,0.8188034188034188,1.0,0.7921568627450981,0.8423280423280424,0.8,0.7691358024691358,0.803030303030303,0.7603174603174603,0.7908496732026143
random--la630,0.7986928104575164,0.8261437908496732,0.7712418300653594,0.8065359477124183,0.7594771241830065,0.7830065359477124,0.8091503267973856,0.8095238095238095,0.8,0.7764705882352941,0.8065359477124183,0.8111111111111111,0.7986928104575164,0.7809523809523808,0.7751633986928105,0.7790849673202614,0.7830065359477124,0.7895424836601307,0.8705882352941177,0.7764705882352941,0.803921568627451,0.8102564102564103,0.7921568627450981,1.0,0.7921568627450981,0.8102564102564103,0.8431372549019608,0.7816993464052288,0.8761904761904762,0.7620915032679738
random--la655,0.8677248677248677,0.8345679012345679,0.808641975308642,0.8716049382716049,0.8677248677248677,0.7947712418300653,0.7895424836601307,0.8634920634920635,0.8183006535947712,0.8261437908496732,0.8539682539682539,0.8380952380952381,0.8169312169312168,0.8507936507936509,0.7968253968253969,0.817989417989418,0.8271604938271605,0.8196078431372549,0.8042328042328042,0.8358024691358025,0.7830065359477124,0.8324786324786325,0.8423280423280424,0.7921568627450981,1.0,0.8222222222222222,0.8049382716049382,0.855026455026455,0.8047619047619048,0.8183006535947712
random--la74,0.8735042735042735,0.8786324786324786,0.8940170940170941,0.8273504273504274,0.8324786324786325,0.811965811965812,0.8017094017094017,0.7931623931623932,0.8512820512820514,0.8444444444444444,0.8632478632478633,0.8051282051282052,0.811965811965812,0.788034188034188,0.7811965811965812,0.8256410256410256,0.8700854700854701,0.8085470085470086,0.905982905982906,0.811965811965812,0.7948717948717949,0.8341880341880342,0.8,0.8102564102564103,0.8222222222222222,1.0,0.811965811965812,0.8273504273504273,0.8051282051282052,0.8136752136752137
random--la712,0.8074074074074074,0.8111111111111111,0.8037037037037037,0.8037037037037037,0.8148148148148149,0.807843137254902,0.7986928104575164,0.7936507936507937,0.8117647058823529,0.7973856209150326,0.8358024691358025,0.8428571428571429,0.808641975308642,0.8063492063492064,0.7876543209876543,0.7975308641975308,0.8012345679012346,0.7647058823529411,0.7999999999999999,0.7851851851851851,0.8026143790849674,0.7811965811965812,0.7691358024691358,0.8431372549019608,0.8049382716049382,0.811965811965812,1.0,0.8345679012345679,0.7666666666666666,0.7986928104575163
random--la727,0.8181818181818181,0.8358024691358025,0.825925925925926,0.8358024691358025,0.836111111111111,0.8248366013071895,0.8026143790849674,0.853968253968254,0.8013071895424837,0.7934640522875818,0.8157407407407408,0.8269841269841269,0.8264550264550264,0.8476190476190477,0.801058201058201,0.8251207729468599,0.8049382716049382,0.7973856209150327,0.7883597883597884,0.8049382716049382,0.8026143790849674,0.8222222222222222,0.803030303030303,0.7816993464052288,0.855026455026455,0.8273504273504273,0.8345679012345679,1.0,0.8222222222222222,0.8235294117647058
random--la819,0.780952380952381,0.8047619047619048,0.7857142857142857,0.8238095238095238,0.8285714285714285,0.7634920634920634,0.7698412698412699,0.8412698412698413,0.8158730158730159,0.7936507936507937,0.8222222222222222,0.7841269841269841,0.780952380952381,0.7793650793650794,0.8047619047619048,0.7587301587301587,0.8301587301587301,0.7444444444444445,0.8222222222222222,0.8158730158730159,0.7888888888888889,0.788034188034188,0.7603174603174603,0.8761904761904762,0.8047619047619048,0.8051282051282052,0.7666666666666666,0.8222222222222222,1.0,0.7841269841269841
